timestamps,TP9,AF7,AF8,TP10,Right AUX
1574477802.191,-9.766,11.230,33.691,19.043,-9.277
1574477802.195,-22.461,1.465,37.598,0.000,-11.230
1574477802.199,-32.715,6.348,36.133,-8.789,44.922
1574477802.203,-29.297,12.695,21.484,-11.230,22.949
1574477802.207,-17.578,14.648,7.324,0.977,50.781
1574477802.211,-23.438,19.043,23.438,-0.977,82.031
1574477802.215,-31.738,20.020,41.992,-16.113,81.543
1574477802.218,-35.645,16.113,36.133,-14.648,59.082
1574477802.222,-34.180,4.395,33.203,1.953,0.000
1574477802.226,-25.391,-8.789,35.645,9.766,-2.441
1574477802.230,-20.996,0.000,29.785,3.906,17.578
1574477802.234,-35.645,14.648,25.879,-19.043,50.293
1574477802.238,-46.875,20.020,24.902,-31.250,48.340
1574477802.242,-29.297,26.367,27.832,-12.695,-14.648
1574477802.246,-12.695,23.926,33.691,6.348,25.879
1574477802.250,-14.160,14.648,30.762,11.230,116.699
1574477802.254,-16.602,15.625,31.250,5.371,97.168
1574477802.257,-18.066,22.461,42.969,-2.441,20.020
1574477802.261,-6.836,20.508,47.852,15.625,-5.371
1574477802.265,5.371,19.531,36.133,19.531,11.230
1574477802.269,-8.789,25.391,32.227,-4.883,37.598
1574477802.273,-19.531,25.879,34.180,-7.812,72.754
1574477802.277,-8.789,15.137,29.785,2.930,-23.438
1574477802.281,-1.465,6.836,30.273,12.695,-52.734
1574477802.285,-0.977,15.137,29.785,26.855,2.930
1574477802.289,4.883,24.902,30.762,39.551,20.020
1574477802.293,2.441,23.438,28.320,41.504,41.992
1574477802.297,-6.836,20.996,23.926,36.621,39.551
1574477802.300,0.977,22.949,30.762,34.180,41.992
1574477802.304,13.672,24.902,33.203,33.691,-2.930
1574477802.308,25.391,29.297,33.691,46.387,1.465
1574477802.312,29.297,32.227,34.180,45.898,-11.719
1574477802.316,22.461,35.645,29.297,26.855,-55.176
1574477802.320,-0.488,30.273,27.832,18.555,-5.371
1574477802.324,0.488,23.438,24.414,28.320,24.414
1574477802.328,15.137,31.250,19.531,26.367,-6.348
1574477802.332,3.418,32.227,19.043,9.277,19.043
1574477802.336,-11.719,35.156,17.578,15.625,50.293
1574477802.339,-9.277,40.039,24.902,33.203,25.391
1574477802.343,-4.883,33.203,19.043,18.555,6.836
1574477802.347,-2.930,29.297,23.438,10.254,6.836
1574477802.351,0.000,41.992,44.434,14.160,8.789
1574477802.355,-12.207,38.086,40.039,-0.977,30.762
1574477802.359,-19.531,20.996,27.832,-12.207,26.855
1574477802.363,-4.395,13.184,27.344,-10.742,29.297
1574477802.367,4.395,16.602,23.438,-6.836,65.430
1574477802.371,-12.695,27.344,20.508,-10.742,30.273
1574477802.375,-29.297,36.133,23.926,-18.066,-26.855
1574477802.379,-31.738,34.668,20.996,-22.949,-19.043
1574477802.382,-24.414,32.227,17.578,-22.461,37.109
1574477802.386,-3.906,27.832,18.066,-0.977,44.434
1574477802.390,-1.953,26.855,24.902,0.488,9.277
1574477802.394,-8.301,20.020,25.879,-25.879,21.484
1574477802.398,4.883,12.695,29.785,-7.324,20.508
1574477802.402,9.277,22.461,28.320,4.395,48.340
1574477802.406,5.371,31.250,19.531,-15.625,65.918
1574477802.410,11.230,35.156,16.602,-28.320,13.672
1574477802.414,12.207,48.340,11.230,-33.691,-10.742
1574477802.418,17.578,58.594,4.883,-28.320,9.766
1574477802.422,27.832,57.617,0.000,-11.719,10.254
1574477802.425,40.527,56.641,-0.488,3.906,6.836
1574477802.429,49.805,61.035,2.930,12.207,31.250
1574477802.433,41.992,61.035,8.301,13.672,-3.418
1574477802.437,33.203,57.617,9.766,17.578,35.156
1574477802.441,37.109,57.129,11.230,20.020,33.691
1574477802.445,34.180,53.223,3.906,20.508,5.859
1574477802.449,33.203,51.758,-1.465,35.156,21.973
1574477802.453,32.227,51.270,-0.488,18.555,13.672
1574477802.457,21.484,43.945,-2.930,-4.883,-11.719
1574477802.461,22.461,38.086,12.695,4.883,-57.617
1574477802.464,31.250,47.852,28.320,21.973,-1.465
1574477802.468,25.879,61.035,26.855,17.090,14.648
1574477802.472,16.602,59.082,19.043,0.000,-1.953
1574477802.476,7.324,54.199,18.066,-0.977,4.395
1574477802.480,2.441,47.852,12.695,5.859,11.230
1574477802.484,15.137,40.527,10.254,6.836,26.855
1574477802.488,19.043,41.992,21.973,-1.953,8.789
1574477802.492,-0.488,48.828,22.461,-22.949,-13.184
1574477802.496,-18.555,50.781,9.277,-38.086,16.602
1574477802.500,-13.672,44.434,18.555,-29.785,27.832
1574477802.504,6.348,42.969,31.738,-20.508,-12.695
1574477802.507,7.324,40.527,25.391,-24.902,27.832
1574477802.511,-2.441,35.156,15.625,-33.203,24.414
1574477802.515,-18.066,37.109,21.973,-32.715,0.488
1574477802.519,-25.879,32.227,30.762,-33.691,10.254
1574477802.523,-19.531,27.832,21.484,-30.762,-6.348
1574477802.527,-10.254,26.367,20.508,-20.996,9.277
1574477802.531,-12.695,27.344,26.367,-21.973,47.852
1574477802.535,-26.367,25.391,28.809,-28.320,37.109
1574477802.539,-26.367,25.391,26.855,-22.461,28.809
1574477802.543,-23.438,33.691,26.367,-15.625,-7.812
1574477802.547,-17.578,39.062,25.879,1.465,-31.738
1574477802.550,-4.883,37.598,20.020,19.531,30.762
1574477802.554,-6.836,39.551,21.973,10.254,19.531
1574477802.558,-6.348,50.293,22.949,-6.836,5.371
1574477802.562,0.977,45.898,32.715,3.906,4.395
1574477802.566,15.137,33.691,38.574,16.113,0.977
1574477802.570,13.184,26.855,37.598,11.230,25.879
1574477802.574,-1.953,27.832,38.574,0.488,27.344
1574477802.578,-13.184,37.598,24.414,-12.695,17.578
1574477802.582,-10.254,47.852,16.113,-12.207,11.230
1574477802.586,9.766,51.270,21.973,2.930,-12.695
1574477802.589,11.230,40.527,18.555,5.859,5.859
1574477802.593,0.000,41.504,20.020,16.113,49.316
1574477802.597,0.000,37.109,18.066,20.996,31.738
1574477802.601,0.488,30.762,25.391,-1.465,58.105
1574477802.605,-3.418,42.969,41.016,2.441,35.156
1574477802.609,0.977,43.945,39.551,1.465,-11.719
1574477802.613,-0.488,42.480,37.598,-14.160,58.594
1574477802.617,-11.719,49.805,32.715,-15.137,94.238
1574477802.621,-5.371,49.316,22.949,-7.812,46.875
1574477802.625,12.695,41.992,23.926,7.812,6.348
1574477802.629,5.371,38.574,32.715,13.184,41.016
1574477802.632,4.395,29.785,34.668,1.465,54.199
1574477802.636,3.418,25.879,29.297,-7.812,30.762
1574477802.640,-5.859,35.645,26.367,-1.465,34.668
1574477802.644,0.000,45.410,21.484,7.324,34.180
1574477802.648,13.672,45.410,25.391,12.207,13.184
1574477802.652,9.277,36.621,32.715,6.348,38.086
1574477802.656,-6.348,35.156,36.621,-12.207,40.527
1574477802.660,-2.930,34.668,30.762,-0.977,21.973
1574477802.664,2.441,21.973,15.625,18.555,16.113
1574477802.668,-8.301,13.672,23.438,29.297,-8.301
1574477802.671,-9.766,22.461,24.902,24.414,18.555
1574477802.675,-17.090,27.344,20.508,1.953,102.539
1574477802.679,-18.555,25.391,27.344,3.418,112.305
1574477802.683,6.836,29.297,27.832,25.391,33.203
1574477802.687,18.066,34.668,23.926,31.738,-9.766
1574477802.691,9.766,38.574,26.367,20.996,22.461
1574477802.695,5.371,42.969,30.273,0.977,31.738
1574477802.699,3.418,50.293,24.902,0.977,-27.832
1574477802.703,4.395,60.059,20.996,2.441,-38.086
1574477802.707,23.438,39.062,9.277,0.488,21.973
1574477802.711,15.625,15.137,4.883,-0.977,59.082
1574477802.714,-17.090,31.250,9.277,-16.602,18.555
1574477802.718,-24.414,42.480,-0.488,-8.789,-7.812
1574477802.722,-19.043,44.434,0.000,4.395,75.195
1574477802.726,-10.254,53.711,10.254,5.859,119.141
1574477802.730,-1.465,58.105,19.531,15.137,52.246
1574477802.734,-2.930,37.109,20.508,-3.906,17.090
1574477802.738,1.465,22.461,18.066,-18.555,24.902
1574477802.742,4.883,31.738,15.137,10.254,-30.762
1574477802.746,6.348,24.902,3.418,36.621,-55.664
1574477802.750,15.625,24.414,11.230,38.086,16.113
1574477802.754,-1.465,40.527,26.855,25.391,50.781
1574477802.757,-13.184,37.598,26.367,14.160,61.035
1574477802.761,7.324,29.785,19.531,12.207,81.543
1574477802.765,17.090,29.297,10.254,19.531,100.586
1574477802.769,9.277,37.598,13.672,21.484,51.758
1574477802.773,6.348,38.086,15.625,14.160,1.465
1574477802.777,1.465,20.508,18.555,23.926,-10.254
1574477802.781,-9.766,30.273,19.043,34.180,0.000
1574477802.785,-0.977,38.574,2.930,32.715,-35.645
1574477802.789,21.484,41.016,11.230,31.738,6.348
1574477802.793,19.531,48.340,35.156,16.113,46.875
1574477802.796,0.000,40.527,36.133,-6.348,8.789
1574477802.800,-1.465,36.621,32.715,-6.348,-13.184
1574477802.804,4.395,42.969,30.762,14.160,40.527
1574477802.808,9.277,41.504,28.320,20.508,36.621
1574477802.812,12.207,37.598,26.367,14.648,20.996
1574477802.816,0.488,38.086,25.391,13.184,53.711
1574477802.820,-0.977,40.039,30.273,6.836,66.406
1574477802.824,15.625,40.039,28.320,16.602,60.547
1574477802.828,19.043,38.574,21.484,25.879,13.672
1574477802.832,17.090,32.715,20.996,10.254,84.961
1574477802.836,0.000,29.785,14.648,2.930,81.055
1574477802.839,-20.020,30.762,13.184,10.742,-8.789
1574477802.843,-1.953,36.621,17.578,25.879,-24.414
1574477802.847,13.184,38.086,17.090,50.293,-4.395
1574477802.851,4.395,35.645,23.438,39.062,18.066
1574477802.855,-9.277,31.738,35.156,1.465,11.230
1574477802.859,-14.648,28.809,36.133,-17.578,39.062
1574477802.863,-10.742,29.785,31.250,-9.766,95.703
1574477802.867,4.883,33.691,29.297,7.324,69.824
1574477802.871,13.184,36.621,20.020,18.066,37.598
1574477802.875,5.371,36.133,16.602,17.578,52.734
1574477802.878,-5.371,32.715,24.902,-12.695,30.273
1574477802.882,0.000,37.109,26.855,-15.137,32.715
1574477802.886,20.996,32.227,17.090,6.348,42.969
1574477802.890,29.297,28.809,18.555,9.766,42.480
1574477802.894,22.949,30.762,46.387,17.578,27.344
1574477802.898,0.488,25.391,63.965,4.883,20.020
1574477802.902,-15.137,23.926,54.688,-13.184,27.832
1574477802.906,1.465,23.438,51.270,6.836,24.902
1574477802.910,8.789,20.996,52.246,23.926,-10.254
1574477802.914,-1.465,20.508,45.898,16.113,-5.859
1574477802.918,-18.555,18.555,39.062,-1.953,20.996
1574477802.921,-16.113,15.137,39.062,-4.395,44.434
1574477802.925,2.930,16.602,35.645,2.930,63.477
1574477802.929,-12.207,13.672,27.832,-10.254,22.461
1574477802.933,-34.668,12.695,31.738,-26.855,0.488
1574477802.937,-27.832,12.695,40.039,-28.809,37.598
1574477802.941,-27.344,7.324,42.480,-20.020,41.992
1574477802.945,-24.902,8.789,40.527,-7.812,32.227
1574477802.949,-22.461,20.996,38.086,1.953,35.645
1574477802.953,-23.438,26.855,37.598,-5.859,28.809
1574477802.957,-27.344,29.297,38.086,-15.625,37.109
1574477802.961,-25.391,30.273,43.457,-1.465,37.109
1574477802.964,-10.742,24.414,34.668,13.672,47.852
1574477802.968,-1.953,21.973,39.551,10.742,44.922
1574477802.972,-8.789,25.879,49.316,3.906,17.578
1574477802.976,-22.461,15.137,34.180,-1.953,-11.719
1574477802.980,-17.578,12.695,22.461,-7.324,49.805
1574477802.984,-15.625,18.555,27.344,-3.418,72.754
1574477802.988,-20.996,20.508,37.109,4.883,39.062
1574477802.992,-21.973,24.414,36.621,-3.418,39.062
1574477802.996,-26.367,24.902,36.621,-14.160,40.527
1574477803.000,-17.090,27.344,33.203,-13.184,34.668
1574477803.003,-16.602,30.762,29.297,-1.953,62.988
1574477803.007,-19.531,28.809,25.391,0.977,22.949
1574477803.011,-6.836,34.180,30.273,-7.812,9.277
1574477803.015,-8.789,43.945,40.527,-4.883,47.852
1574477803.019,-18.555,30.273,33.203,0.977,24.414
1574477803.023,-19.043,17.578,18.066,6.836,73.730
1574477803.027,-8.789,27.344,16.602,20.508,73.242
1574477803.031,-7.324,32.715,22.949,17.090,15.137
1574477803.035,-23.438,33.691,24.902,-9.277,18.555
1574477803.039,-24.414,38.086,32.227,-14.648,60.059
1574477803.043,-13.184,35.645,33.203,3.418,55.664
1574477803.046,-1.465,36.621,24.902,23.926,-38.086
1574477803.050,-1.953,39.062,28.809,21.973,-49.316
1574477803.054,-11.719,32.715,39.551,10.254,13.184
1574477803.058,-22.461,31.250,49.316,5.371,5.371
1574477803.062,-15.137,38.574,47.363,18.066,-15.625
1574477803.066,0.488,32.715,37.109,20.020,-24.902
1574477803.070,-1.465,24.414,39.062,7.812,-16.113
1574477803.074,-7.812,32.715,41.992,-4.395,7.812
1574477803.078,-7.812,40.527,32.715,6.836,20.996
1574477803.082,-6.836,38.086,18.066,16.602,9.277
1574477803.086,4.883,33.203,19.043,4.395,34.668
1574477803.089,6.836,35.156,22.949,-2.930,36.133
1574477803.093,5.371,38.574,26.367,-10.742,16.113
1574477803.097,-6.836,31.250,38.086,-20.020,22.949
1574477803.101,-12.695,30.273,34.180,-13.672,15.137
1574477803.105,5.371,41.992,25.391,14.160,-15.137
1574477803.109,5.859,41.992,28.809,19.043,24.414
1574477803.113,-6.836,31.250,32.715,-2.441,17.578
1574477803.117,-21.973,24.902,32.227,-3.418,9.277
1574477803.121,-18.066,31.250,24.414,14.160,30.762
1574477803.125,-3.906,33.203,18.066,20.996,3.906
1574477803.128,-13.672,22.461,22.949,20.996,-21.973
1574477803.132,-25.879,19.043,29.785,12.207,-32.715
1574477803.136,-24.414,22.461,37.598,1.953,45.410
1574477803.140,-31.250,19.531,42.969,4.883,31.250
1574477803.144,-24.414,22.461,38.574,14.648,24.414
1574477803.148,-8.789,28.320,33.203,20.996,61.523
1574477803.152,-9.766,31.738,33.691,23.926,0.000
1574477803.156,-18.066,28.320,39.062,10.254,20.996
1574477803.160,-15.137,24.902,40.527,8.789,37.598
1574477803.164,5.371,25.391,32.715,20.996,0.000
1574477803.168,17.090,33.691,36.133,21.484,28.320
1574477803.171,9.277,42.480,35.156,7.812,35.645
1574477803.175,1.953,37.109,27.344,-11.719,14.160
1574477803.179,-8.301,30.762,43.945,-16.602,-24.902
1574477803.183,-10.742,31.738,54.199,-5.859,-41.992
1574477803.187,-3.906,34.668,39.551,-3.906,25.391
1574477803.191,-2.930,30.273,22.949,-8.301,59.082
1574477803.195,-10.254,26.367,26.367,-9.277,28.320
1574477803.199,-20.508,29.297,32.715,-22.949,-13.672
1574477803.203,-16.113,31.250,33.691,-33.203,9.766
1574477803.207,-4.395,35.156,30.762,-13.184,67.871
1574477803.210,-3.418,34.668,26.855,-4.883,51.270
1574477803.214,-9.277,25.391,27.832,-20.508,38.086
1574477803.218,-15.137,22.461,32.227,-29.297,33.691
1574477803.222,-11.230,28.809,37.598,-18.066,9.766
1574477803.226,2.930,31.738,25.391,7.812,32.227
1574477803.230,3.906,36.133,20.508,20.020,59.082
1574477803.234,-8.301,30.273,37.109,-4.395,55.176
1574477803.238,-15.137,21.973,42.969,-19.043,65.430
1574477803.242,-4.395,27.832,36.133,0.488,-13.672
1574477803.246,7.812,31.738,38.574,20.020,-20.508
1574477803.250,-1.465,19.043,44.434,13.184,59.570
1574477803.253,-14.648,9.277,46.387,16.113,-1.953
1574477803.257,-27.344,17.578,44.434,21.484,-24.414
1574477803.261,-23.438,24.902,44.434,14.648,29.785
1574477803.265,-7.324,25.879,39.551,30.762,1.953
1574477803.269,-3.418,28.809,23.926,39.551,-16.602
1574477803.273,-9.766,27.832,16.602,6.348,-15.137
1574477803.277,-23.438,25.879,30.762,-3.906,23.438
1574477803.281,-22.949,23.926,40.039,21.484,22.949
1574477803.285,-12.207,18.555,36.133,20.996,-9.277
1574477803.289,-1.465,22.461,40.527,6.836,-19.043
1574477803.293,-1.465,30.762,43.457,1.465,13.672
1574477803.296,-16.113,34.668,40.039,-4.395,18.066
1574477803.300,-25.391,30.273,38.574,-1.953,29.785
1574477803.304,-11.230,27.344,37.109,0.977,86.914
1574477803.308,2.441,25.879,26.855,-0.977,83.496
1574477803.312,-1.465,27.832,18.066,-7.812,25.391
1574477803.316,-4.883,35.156,23.926,-1.953,-34.668
1574477803.320,-4.883,30.762,26.855,0.488,-26.855
1574477803.324,2.441,23.438,21.973,10.254,22.949
1574477803.328,2.930,24.902,22.461,43.457,41.016
1574477803.332,-1.465,31.250,32.715,35.645,64.453
1574477803.335,-19.043,27.832,30.762,1.953,37.598
1574477803.339,-20.020,20.508,26.367,-1.465,-17.578
1574477803.343,2.930,24.902,36.621,15.625,4.883
1574477803.347,18.066,34.668,33.203,29.785,80.078
1574477803.351,9.277,31.738,24.414,17.578,31.250
1574477803.355,-16.602,22.949,28.809,-11.230,-37.598
1574477803.359,-17.578,29.297,24.902,-18.555,-45.410
1574477803.363,-4.883,39.551,23.438,-7.324,22.949
1574477803.367,8.789,39.062,28.320,-1.465,88.867
1574477803.371,4.395,31.738,25.391,-9.766,13.672
1574477803.375,-16.113,26.855,23.926,-22.461,-21.973
1574477803.378,-16.113,26.855,33.691,-18.066,8.789
1574477803.382,-7.812,31.738,32.227,-16.602,37.598
1574477803.386,0.000,31.250,16.602,-29.785,42.969
1574477803.390,-4.883,22.461,20.020,-32.227,75.684
1574477803.394,-10.254,21.973,32.227,-51.270,25.879
1574477803.398,-4.395,29.785,20.508,-60.547,25.391
1574477803.402,0.488,33.203,6.348,-47.363,91.797
1574477803.406,-5.859,28.320,14.648,-37.598,76.660
1574477803.410,-9.277,21.973,29.297,-31.738,70.801
1574477803.414,-16.602,22.461,27.832,-31.738,67.383
1574477803.417,-18.066,24.902,22.461,-27.344,35.645
1574477803.421,-15.625,21.973,35.645,-13.672,-28.809
1574477803.425,-8.301,24.414,36.621,-4.883,-5.859
1574477803.429,-4.883,30.273,27.344,-9.277,21.973
1574477803.433,-24.414,25.879,26.367,-25.879,-43.457
1574477803.437,-37.109,20.996,23.438,-38.574,-77.637
1574477803.441,-31.250,19.531,23.926,-33.203,-36.133
1574477803.445,-11.230,25.391,29.785,-17.578,9.766
1574477803.449,-8.301,27.344,26.367,-7.812,18.555
1574477803.453,-15.137,22.949,29.785,-15.137,-9.766
1574477803.457,1.465,17.578,41.992,-21.973,-7.812
1574477803.460,5.371,19.043,30.762,-16.113,7.812
1574477803.464,0.488,29.785,17.578,0.000,28.809
1574477803.468,5.859,32.227,26.367,1.953,45.410
1574477803.472,-6.348,28.320,32.715,-10.254,72.754
1574477803.476,-20.020,29.785,34.668,-16.602,40.039
1574477803.480,-14.648,25.391,36.621,-11.719,1.465
1574477803.484,-5.371,21.484,37.109,-1.465,9.277
1574477803.488,-1.465,24.414,30.273,20.508,7.812
1574477803.492,-6.836,28.809,19.531,6.836,-20.508
1574477803.496,-19.531,34.668,17.578,-30.273,-56.641
1574477803.500,-19.531,38.086,22.949,-34.180,-56.152
1574477803.503,-12.695,33.203,31.250,-19.043,-11.230
1574477803.507,-9.766,26.367,32.227,-10.742,60.059
1574477803.511,-9.766,26.855,41.992,-15.625,64.941
1574477803.515,-13.184,28.320,47.363,-30.762,40.527
1574477803.519,-18.555,28.809,35.645,-38.086,20.508
1574477803.523,-18.066,25.879,33.691,-24.414,2.441
1574477803.527,-14.160,20.508,32.715,-17.090,-12.207
1574477803.531,-9.766,20.508,31.738,-22.461,45.898
1574477803.535,-17.578,26.855,22.461,-39.551,72.754
1574477803.539,-25.879,34.668,14.160,-29.785,6.348
1574477803.542,-24.414,34.180,26.367,-14.648,18.555
1574477803.546,-14.648,26.855,34.180,-13.184,6.836
1574477803.550,-13.672,23.926,29.297,-22.461,19.531
1574477803.554,-26.855,21.484,27.344,-49.316,35.156
1574477803.558,-32.227,17.090,31.250,-51.758,-25.879
1574477803.562,-23.438,24.414,23.438,-39.062,14.160
1574477803.566,-4.395,29.297,18.066,-30.762,90.820
1574477803.570,-3.418,22.461,31.738,-9.277,64.453
1574477803.574,-26.367,24.414,30.762,-11.719,5.371
1574477803.578,-31.250,27.832,30.762,-20.996,18.066
1574477803.582,-16.602,31.738,38.086,-7.812,-27.832
1574477803.585,-9.766,31.250,36.133,-2.930,-26.367
1574477803.589,-7.812,25.879,33.203,-2.930,18.555
1574477803.593,-15.625,24.414,30.273,-20.508,23.438
1574477803.597,-23.438,26.367,32.227,-21.973,11.719
1574477803.601,-21.973,24.902,33.691,-5.371,16.113
1574477803.605,-9.277,23.926,35.156,-1.465,42.969
1574477803.609,8.789,25.391,36.621,14.648,4.883
1574477803.613,0.488,29.297,31.738,15.137,14.160
1574477803.617,-20.996,36.621,22.461,-6.348,54.688
1574477803.621,-16.602,33.203,20.508,-9.277,-5.371
1574477803.625,-6.348,27.832,22.461,9.277,17.578
1574477803.628,-9.766,36.621,21.484,11.230,56.641
1574477803.632,-9.277,39.062,17.578,-9.766,-27.344
1574477803.636,-14.160,30.273,16.113,-14.648,-15.625
1574477803.640,-25.391,27.832,26.367,0.977,63.477
1574477803.644,-3.418,25.879,34.180,14.648,44.434
1574477803.648,15.137,36.133,30.762,11.230,23.438
1574477803.652,-11.230,44.922,28.320,-11.230,58.105
1574477803.656,-28.809,43.457,32.715,-27.344,73.242
1574477803.660,-7.812,49.316,29.785,-15.625,31.250
1574477803.664,13.184,49.805,28.320,13.184,18.066
1574477803.667,18.066,45.898,25.879,33.203,33.691
1574477803.671,18.066,47.852,11.719,21.973,33.691
1574477803.675,-1.465,45.410,2.930,-2.441,6.836
1574477803.679,-11.719,37.598,18.555,0.977,-5.859
1574477803.683,-12.207,28.320,29.785,-5.859,30.273
1574477803.687,-4.883,25.391,31.738,-11.230,32.715
1574477803.691,-5.371,35.645,36.133,-10.742,-14.648
1574477803.695,-19.043,42.969,32.227,-19.043,-27.832
1574477803.699,-18.066,33.203,25.391,-13.672,0.977
1574477803.703,-7.812,22.949,32.715,3.418,38.086
1574477803.707,8.789,30.273,36.621,19.531,55.664
1574477803.710,2.441,40.527,31.250,15.625,7.812
1574477803.714,-7.324,39.062,28.320,0.000,-22.949
1574477803.718,-12.207,36.621,20.508,-16.113,-15.137
1574477803.722,-9.766,34.180,15.137,-12.695,34.180
1574477803.726,8.789,33.203,20.508,6.348,27.344
1574477803.730,-1.465,30.762,16.602,-14.160,3.418
1574477803.734,-10.254,31.738,25.391,-30.273,-0.977
1574477803.738,-12.207,30.273,35.156,-17.090,7.324
1574477803.742,-23.438,20.508,21.484,-17.578,62.012
1574477803.746,-11.719,18.066,17.578,-9.277,41.504
1574477803.749,-8.301,20.020,22.949,-1.465,-0.488
1574477803.753,-15.625,29.785,23.438,-6.348,16.602
1574477803.757,-14.648,36.621,25.391,-14.648,2.930
1574477803.761,11.230,38.086,40.039,12.695,10.742
1574477803.765,17.578,31.250,56.152,31.738,12.207
1574477803.769,-14.648,23.438,48.828,-2.930,3.906
1574477803.773,-46.387,18.555,38.574,-23.438,58.594
1574477803.777,-51.758,15.625,47.852,-26.367,67.383
1574477803.781,-48.828,10.742,41.992,-26.855,-0.977
1574477803.785,-68.359,1.465,29.785,-38.086,-28.809
1574477803.789,-63.477,2.930,31.738,-31.738,-0.488
1574477803.792,-56.152,15.137,31.250,-37.598,2.930
1574477803.796,-63.477,27.344,35.645,-67.871,19.531
1574477803.800,-91.309,22.461,40.527,-88.379,75.684
1574477803.804,-106.934,15.137,48.340,-70.312,85.938
1574477803.808,-77.637,13.184,40.527,-54.199,66.895
1574477803.812,-71.289,13.184,32.227,-58.594,35.645
1574477803.816,-80.078,20.508,33.203,-42.480,37.109
1574477803.820,-78.125,25.391,22.949,-46.875,42.969
1574477803.824,-66.406,18.555,18.066,-44.922,22.461
1574477803.828,-49.316,11.719,22.461,-21.973,43.945
1574477803.832,-40.039,13.184,29.785,-27.344,48.828
1574477803.835,-43.945,14.160,30.273,-37.598,-6.836
1574477803.839,-42.480,13.672,23.438,-27.832,25.391
1574477803.843,-15.137,21.973,18.555,0.488,54.199
1574477803.847,6.348,27.344,10.254,12.695,-4.395
1574477803.851,-3.906,24.902,11.230,1.465,29.785
1574477803.855,-20.508,22.949,20.020,-3.906,41.992
1574477803.859,-28.809,21.484,18.555,-13.184,15.625
1574477803.863,-21.484,17.578,18.066,0.977,14.160
1574477803.867,-5.859,20.020,12.695,27.344,10.742
1574477803.871,-7.812,25.879,9.766,24.902,29.297
1574477803.874,-9.277,23.926,23.926,12.207,53.711
1574477803.878,-6.348,16.113,28.809,8.301,89.844
1574477803.882,-11.719,17.578,20.020,11.230,21.973
1574477803.886,-10.742,24.902,15.137,19.043,-28.809
1574477803.890,-11.719,21.973,9.766,15.137,18.066
1574477803.894,-21.484,19.531,12.207,10.742,16.113
1574477803.898,-20.020,22.949,23.926,2.930,14.160
1574477803.902,0.977,25.879,23.438,4.883,55.664
1574477803.906,4.395,20.020,13.184,24.414,14.648
1574477803.910,-7.812,20.996,17.578,32.227,9.766
1574477803.914,-13.672,22.461,21.973,26.367,-14.648
1574477803.917,-17.578,25.391,22.949,20.996,-69.824
1574477803.921,-11.230,28.320,18.066,18.555,-44.434
1574477803.925,2.930,27.344,17.090,29.785,-13.184
1574477803.929,6.348,26.367,21.484,26.855,11.230
1574477803.933,2.441,26.855,23.438,17.090,13.184
1574477803.937,-6.348,28.320,20.508,5.371,34.668
1574477803.941,-3.418,24.902,15.137,3.418,37.109
1574477803.945,12.207,24.902,19.043,16.113,36.133
1574477803.949,16.602,23.926,20.020,15.137,42.969
1574477803.953,5.859,23.438,18.066,5.859,5.859
1574477803.957,-8.301,16.113,19.531,-8.301,-20.508
1574477803.960,-3.906,14.160,12.207,-10.742,-9.277
1574477803.964,9.277,22.949,9.277,7.324,8.301
1574477803.968,8.301,24.414,18.555,23.926,35.645
1574477803.972,11.230,29.297,20.020,19.043,34.180
1574477803.976,7.812,30.762,18.066,1.953,19.043
1574477803.980,-7.324,30.273,19.531,-0.977,5.859
1574477803.984,-8.789,30.762,18.555,8.789,35.156
1574477803.988,-1.953,19.043,18.555,13.184,37.109
1574477803.992,-6.836,18.555,21.484,8.301,54.199
1574477803.996,-18.066,29.297,21.973,0.000,28.320
1574477803.999,-16.113,27.832,20.996,-3.906,16.113
1574477804.003,-0.977,22.461,20.996,14.160,35.156
1574477804.007,17.578,19.043,16.602,44.922,17.090
1574477804.011,2.441,24.902,17.090,28.320,8.789
1574477804.015,-10.254,32.715,30.762,8.789,11.719
1574477804.019,-2.930,35.645,41.016,13.672,5.371
1574477804.023,3.906,36.133,37.109,10.742,5.371
1574477804.027,6.836,28.320,29.785,18.066,41.504
1574477804.031,5.859,24.414,29.297,10.742,17.090
1574477804.035,-0.977,22.949,31.738,-3.906,63.477
1574477804.039,-11.230,23.926,26.367,0.488,63.965
1574477804.042,-15.625,27.344,24.902,8.301,-10.254
1574477804.046,-10.254,22.949,27.832,5.859,-13.672
1574477804.050,3.906,22.461,30.273,0.000,-17.090
1574477804.054,-10.254,24.414,24.414,-0.488,16.602
1574477804.058,-22.461,20.020,24.414,7.812,10.742
1574477804.062,-3.906,25.391,32.227,0.000,-35.156
1574477804.066,5.859,30.762,37.598,-1.465,17.578
1574477804.070,7.812,28.320,41.504,15.137,44.434
1574477804.074,1.465,23.926,34.180,0.977,34.668
1574477804.078,-4.395,25.391,24.414,-16.602,51.270
1574477804.081,-0.488,19.043,21.484,7.812,26.367
1574477804.085,25.391,24.414,21.973,34.180,-2.930
1574477804.089,33.691,42.480,16.602,16.113,25.879
1574477804.093,9.277,40.527,21.973,0.488,3.418
1574477804.097,-4.395,37.598,24.902,-4.395,-21.484
1574477804.101,5.371,41.504,20.020,1.953,7.324
1574477804.105,24.902,42.480,16.113,20.020,2.930
1574477804.109,41.992,41.992,10.254,20.508,35.156
